r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
 0,0,0,1389600,45400,949028,0,0,0,12,762,475,7,10,82,0,0

 0,0,0,1389600,45400,949028,0,0,0,0,689,300,9,7,84,0,0

 0,0,0,1389600,45400,949032,0,0,0,0,678,328,8,7,85,0,0

 0,0,0,1389600,45400,949032,0,0,0,0,805,315,5,11,84,0,0

 0,0,0,1389600,45408,949024,0,0,0,12,634,314,9,5,85,0,0

 0,0,0,1389600,45408,949036,0,0,0,0,843,303,5,10,85,0,0

 0,0,0,1389600,45408,949036,0,0,0,0,579,261,5,4,91,0,0

 0,0,0,1389600,45408,949036,0,0,0,0,702,302,10,5,84,0,0

 0,0,0,1389600,45408,949036,0,0,0,0,642,286,7,4,89,0,0

 0,0,0,1389600,45416,949032,0,0,0,12,719,288,6,8,86,0,0

 0,0,0,1389600,45416,949040,0,0,0,0,758,313,8,9,83,0,0

 0,0,0,1389568,45416,949040,0,0,0,0,635,266,6,2,92,0,0

 0,0,0,1389600,45416,949044,0,0,0,0,843,313,7,11,82,0,0

 0,0,0,1389600,45416,949044,0,0,0,0,739,309,7,8,85,0,0

 0,0,0,1389600,45424,949036,0,0,0,12,765,284,6,9,84,0,0

 0,0,0,1389600,45424,949044,0,0,0,0,556,279,10,4,86,0,0

 0,0,0,1389600,45424,949048,0,0,0,0,640,280,6,7,87,0,0

 0,0,0,1389600,45424,949048,0,0,0,0,670,279,5,6,89,0,0

 1,0,0,1389472,45424,949048,0,0,0,0,795,321,6,11,83,0,0

 0,0,0,1389600,45432,949044,0,0,0,12,626,285,7,4,88,1,0

 0,0,0,1389600,45432,949052,0,0,0,0,608,297,8,4,88,0,0

 0,0,0,1389600,45432,949052,0,0,0,0,724,296,6,9,85,0,0

 0,0,0,1389600,45432,949052,0,0,0,0,712,306,10,6,84,0,0

 0,0,0,1389568,45432,949056,0,0,0,0,725,328,9,9,81,0,0

 2,0,0,1389280,45432,949056,0,0,0,0,642,292,8,4,88,0,0

 0,0,0,1389600,45440,949056,0,0,0,12,756,300,7,7,86,0,0

 0,0,0,1389600,45440,949060,0,0,0,0,692,289,11,7,81,0,0

 0,0,0,1389600,45440,949060,0,0,0,0,686,270,7,5,88,0,0

 0,0,0,1389600,45440,949060,0,0,0,40,715,301,7,6,86,0,0

 0,0,0,1389600,45440,949060,0,0,0,0,716,317,9,6,85,0,0

 0,0,0,1389348,45448,949064,0,0,0,24,689,495,6,8,86,0,0

 0,0,0,1389348,45448,949064,0,0,0,0,795,302,8,9,83,0,0

 1,0,0,1389348,45448,949064,0,0,0,0,653,305,7,5,88,0,0

 0,0,0,1389348,45448,949068,0,0,0,0,747,329,10,9,80,0,0

 0,0,0,1389348,45448,949068,0,0,0,0,672,292,6,7,87,0,0

 0,0,0,1389348,45456,949068,0,0,0,12,743,308,7,9,84,0,0

 2,0,0,1389092,45456,949068,0,0,0,0,647,278,7,7,86,0,0

 0,0,0,1389348,45456,949072,0,0,0,0,582,302,8,7,84,0,0

 0,0,0,1389348,45456,949072,0,0,0,0,698,276,6,7,87,0,0

 1,0,0,1389348,45456,949072,0,0,0,0,604,265,6,5,89,0,0

 0,0,0,1389348,45464,949076,0,0,0,12,701,311,6,8,86,0,0

 0,0,0,1389348,45464,949076,0,0,0,0,730,278,5,6,89,0,0

 0,0,0,1389348,45464,949076,0,0,0,0,628,285,5,8,87,0,0

 0,0,0,1389348,45464,949076,0,0,0,0,752,285,9,6,85,0,0

 0,0,0,1389348,45464,949080,0,0,0,0,635,275,6,7,86,0,0

 0,0,0,1389348,45472,949080,0,0,0,12,591,288,9,5,85,0,0

 0,0,0,1389348,45472,949080,0,0,0,0,775,325,9,10,81,0,0

 5,0,0,1389348,45472,949084,0,0,0,0,695,259,6,5,89,0,0

 0,0,0,1389348,45472,949084,0,0,0,0,640,302,10,6,84,0,0

 0,0,0,1389348,45472,949084,0,0,0,0,681,280,9,5,85,0,0

 0,0,0,1389348,45480,949080,0,0,0,12,649,271,6,5,89,0,0

 0,0,0,1389348,45480,949088,0,0,0,0,719,285,10,9,81,0,0

 2,0,0,1389096,45480,949088,0,0,0,0,706,351,8,10,82,0,0

 0,0,0,1388080,45480,950180,0,0,1104,0,818,326,16,23,60,1,0

 0,0,0,1387828,45480,950456,0,0,252,0,654,320,14,7,77,1,0

 1,0,0,1387764,45488,950448,0,0,0,12,880,345,8,15,77,0,0

 0,0,0,1387828,45488,950456,0,0,0,0,783,305,13,12,74,0,0

 0,0,0,1387828,45488,950460,0,0,0,0,860,347,8,11,80,0,0

 0,0,0,1387828,45488,950460,0,0,0,0,727,295,5,7,88,0,0

 0,0,0,1387828,45488,950460,0,0,0,40,705,327,9,7,83,0,0

 0,0,0,1387828,45496,950456,0,0,0,36,834,530,7,12,81,0,0

 0,0,0,1387828,45496,950468,0,0,0,0,804,295,5,10,85,0,0

 0,0,0,1387828,45496,950468,0,0,0,0,848,406,11,9,80,0,0

 0,0,0,1387828,45496,950472,0,0,0,0,827,318,8,13,78,0,0

 0,0,0,1387828,45496,950472,0,0,0,0,761,311,6,9,85,0,0

 0,0,0,1387828,45504,950468,0,0,0,12,800,357,10,13,77,0,0

 0,0,0,1387828,45504,950476,0,0,0,0,856,296,6,9,85,0,0

 0,0,0,1387828,45504,950476,0,0,0,0,991,368,9,13,78,0,0

 0,0,0,1387828,45504,950480,0,0,0,0,732,330,10,23,67,0,0

 1,0,0,1387828,45504,950480,0,0,0,0,703,287,7,7,86,0,0

 0,0,0,1387828,45512,950472,0,0,0,12,791,326,7,8,83,2,0

 0,0,0,1387828,45512,950484,0,0,0,0,782,302,5,8,87,0,0

 1,0,0,1387828,45512,950484,0,0,0,0,829,312,6,9,85,0,0

 0,0,0,1387828,45512,950484,0,0,0,0,823,312,7,10,83,0,0

 0,0,0,1387828,45512,950488,0,0,0,0,816,313,4,9,86,0,0

 0,0,0,1387828,45520,950480,0,0,0,12,853,317,6,10,84,0,0

 0,0,0,1387828,45520,950492,0,0,0,0,789,323,7,8,85,0,0

 0,0,0,1387828,45528,950484,0,0,0,24,779,371,4,9,87,0,0

 1,0,0,1387636,45528,950492,0,0,0,0,858,306,8,9,83,0,0

 0,0,0,1387828,45528,950496,0,0,0,0,719,322,10,7,83,0,0

 0,0,0,1387828,45528,950496,0,0,0,0,805,323,6,8,86,0,0

 0,0,0,1387828,45528,950496,0,0,0,0,844,319,8,11,81,0,0

 2,0,0,1387508,45536,950492,0,0,0,12,760,350,12,7,81,0,0

 0,0,0,1387828,45536,950500,0,0,0,0,850,306,9,8,82,0,0

 0,0,0,1387828,45536,950500,0,0,0,0,800,333,7,9,83,0,0

 0,0,0,1387828,45536,950504,0,0,0,0,788,291,5,8,87,0,0

 0,0,0,1387828,45536,950504,0,0,0,0,824,305,7,7,86,0,0

 0,0,0,1387828,45544,950500,0,0,0,12,849,356,8,7,84,0,0

 0,0,0,1387828,45560,950496,0,0,0,80,741,326,6,7,86,1,0

 0,0,0,1387828,45560,950508,0,0,0,52,774,301,6,7,87,0,0

 0,0,0,1387828,45560,950512,0,0,0,0,852,331,7,10,83,0,0

 0,0,0,1386300,45584,950488,0,0,0,108,734,756,11,7,81,1,0

 0,0,0,1386308,45584,950516,0,0,0,0,862,372,7,10,82,0,0

 0,0,0,1386308,45584,950520,0,0,0,0,776,327,10,9,80,0,0

 0,0,0,1386308,45584,950520,0,0,0,0,736,306,5,8,87,0,0

 0,0,0,1386308,45592,950524,0,0,0,52,797,340,8,8,84,0,0

 0,0,0,1386308,45592,950528,0,0,0,0,836,309,5,7,88,0,0

 1,0,0,1386244,45592,950528,0,0,0,0,758,299,6,8,86,0,0

 0,0,0,1386308,45592,950532,0,0,0,0,720,312,8,7,85,0,0

 0,0,0,1386308,45592,950532,0,0,0,0,817,299,6,8,86,0,0

 0,0,0,1386308,45600,950532,0,0,0,40,730,319,6,7,87,0,0

 0,0,0,1386308,45600,950536,0,0,0,0,818,319,7,7,86,0,0

 0,0,0,1386820,45600,950532,0,0,0,0,755,391,7,9,84,0,0

 2,0,0,1386692,45600,950532,0,0,0,0,801,322,8,7,84,0,0

 0,0,0,1386820,45600,950536,0,0,0,0,782,304,7,9,84,0,0

 0,0,0,1386820,45608,950528,0,0,0,24,751,302,7,9,84,0,0

 2,0,0,1386756,45608,950536,0,0,0,76,810,332,10,6,84,0,0

 1,0,0,1386820,45608,950540,0,0,0,0,738,291,4,6,90,0,0

 0,0,0,1386820,45608,950540,0,0,0,272,739,327,7,5,87,0,0

 0,0,0,1386820,45608,950544,0,0,0,0,774,311,8,6,86,0,0

 0,0,0,1386820,45616,950536,0,0,0,20,941,347,7,13,80,0,0

 0,0,0,1386820,45616,950544,0,0,0,0,728,286,8,5,87,0,0

 0,0,0,1386820,45616,950548,0,0,0,0,798,345,6,7,87,0,0

 0,0,0,1386820,45616,950548,0,0,0,0,858,302,6,8,86,0,0

 0,0,0,1386820,45616,950548,0,0,0,0,764,329,8,7,85,0,0

 0,0,0,1386820,45624,950544,0,0,0,12,861,297,6,9,84,1,0

 0,0,0,1386820,45624,950552,0,0,0,0,829,319,8,11,81,0,0

 0,0,0,1386820,45624,950552,0,0,0,0,852,345,8,9,83,0,0

 0,0,0,1386820,45688,950544,0,0,0,308,837,407,6,9,84,1,0

 0,0,0,1386820,45688,950560,0,0,0,0,766,287,6,7,87,0,0

 0,0,0,1386820,45688,950564,0,0,0,48,717,322,9,8,82,0,0

 0,0,0,1386820,45688,950564,0,0,0,0,855,492,7,8,84,0,0

 0,0,0,1386820,45688,950564,0,0,0,4,787,317,7,6,86,0,0

 0,0,0,1386820,45696,950560,0,0,0,24,857,342,7,9,83,1,0

 0,0,0,1386820,45696,950568,0,0,0,0,793,313,5,6,89,0,0

 0,0,0,1386788,45696,950568,0,0,0,0,901,349,8,11,81,0,0

 0,0,0,1386820,45696,950572,0,0,0,0,769,301,7,7,85,0,0

 0,0,0,1386820,45696,950572,0,0,0,0,721,311,8,6,86,0,0

 1,0,0,1386788,45704,950564,0,0,0,12,969,373,6,13,79,1,0

 0,0,0,1386820,45704,950576,0,0,0,0,834,306,5,8,87,0,0

 0,0,0,1386820,45704,950576,0,0,0,0,734,295,7,5,88,0,0

 0,0,0,1386820,45704,950576,0,0,0,0,842,318,7,10,83,0,0

 0,0,0,1386820,45704,950580,0,0,0,0,805,322,6,8,86,0,0

 0,0,0,1386820,45712,950572,0,0,0,12,699,296,7,6,87,0,0

 0,0,0,1386820,45712,950584,0,0,0,0,910,349,6,8,86,0,0

 0,0,0,1386820,45712,950584,0,0,0,0,828,285,6,8,86,0,0

 0,0,0,1386820,45712,950584,0,0,0,0,764,317,7,8,85,0,0

 0,0,0,1386820,45712,950588,0,0,0,0,808,300,4,8,88,0,0

 0,0,0,1386820,45712,950588,0,0,0,0,776,289,5,9,85,0,0

 0,0,0,1386820,45720,950588,0,0,0,12,804,328,6,8,85,0,0

 0,0,0,1386820,45720,950592,0,0,0,0,804,297,6,8,86,0,0

 1,0,0,1386820,45720,950592,0,0,0,68,891,316,4,9,86,0,0

 0,0,0,1386788,45720,950592,0,0,0,0,730,357,13,7,80,0,0

 0,0,0,1386820,45720,950596,0,0,0,0,945,311,6,11,83,0,0

 0,0,0,1386820,45728,950588,0,0,0,12,780,318,7,7,86,0,0

 2,0,0,1386628,45728,950600,0,0,0,0,860,324,6,11,83,0,0

 0,0,0,1386820,45728,950600,0,0,0,0,860,294,5,9,86,0,0

 0,0,0,1386820,45728,950600,0,0,0,0,898,338,6,11,82,0,0

 0,0,0,1386820,45728,950604,0,0,0,0,750,291,5,6,89,0,0

 0,0,0,1386820,45736,950596,0,0,0,12,775,295,6,9,85,0,0

 0,0,0,1386820,45736,950604,0,0,0,0,882,355,7,11,82,0,0

